,,,,nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes
,,,,,,,,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
league,season,team,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,2324,Brest,Achraf Dari,MAR,"DF,FW",24,1999,4,1,121,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,8,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04
FRA-Ligue 1,2324,Brest,Adrien Lebeau,FRA,"MF,FW",24,1999,7,0,54,0.6,0,1,1,0,0,0,0,0,0.1,0.1,0.5,0.5,1,0,5,0.0,1.67,1.67,0.0,1.67,0.1,0.77,0.87,0.1,0.87
FRA-Ligue 1,2324,Brest,Axel Camblan,FRA,FW,19,2003,7,0,90,1.0,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.3,5,1,8,0.0,0.0,0.0,0.0,0.0,0.25,0.05,0.29,0.25,0.29
FRA-Ligue 1,2324,Brest,Bilal Brahimi,ALG,"FW,MF",23,2000,18,1,221,2.5,0,0,0,0,0,0,1,1,0.1,0.1,0.3,0.4,15,9,39,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.15,0.04,0.15
FRA-Ligue 1,2324,Brest,Bradley Locko,FRA,DF,21,2002,33,33,2959,32.9,0,3,3,0,0,0,5,0,0.3,0.3,1.6,1.9,83,129,162,0.0,0.09,0.09,0.0,0.09,0.01,0.05,0.06,0.01,0.06
FRA-Ligue 1,2324,Brest,Brendan Chardonnet,FRA,DF,28,1994,33,33,2970,33.0,1,1,2,1,0,0,4,0,1.5,1.5,1.6,3.1,25,115,8,0.03,0.03,0.06,0.03,0.06,0.04,0.05,0.09,0.04,0.09
FRA-Ligue 1,2324,Brest,Grégoire Coudert,FRA,GK,24,1999,3,2,181,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2324,Brest,Hianga Mananga Mbock,FRA,"MF,FW",23,1999,2,0,9,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,1,2,0,0.0,0.0,0.0,0.0,0.0,0.55,1.62,2.17,0.55,2.17
FRA-Ligue 1,2324,Brest,Hugo Magnetti,FRA,MF,25,1998,33,30,2340,26.0,2,0,2,2,0,0,6,0,2.4,2.4,1.8,4.3,36,101,61,0.08,0.0,0.08,0.08,0.08,0.09,0.07,0.16,0.09,0.16
FRA-Ligue 1,2324,Brest,Jonas Martin,FRA,MF,33,1990,31,9,1208,13.4,0,1,1,0,0,0,5,0,1.2,1.2,0.9,2.1,28,105,32,0.0,0.07,0.07,0.0,0.07,0.09,0.07,0.15,0.09,0.15
FRA-Ligue 1,2324,Brest,Jordan Amavi,FRA,DF,29,1994,2,1,91,1.0,1,0,1,1,0,0,1,0,0.1,0.1,0.0,0.1,0,2,1,0.99,0.0,0.99,0.99,0.99,0.1,0.0,0.1,0.1,0.1
FRA-Ligue 1,2324,Brest,Julien Le Cardinal,FRA,DF,25,1997,12,5,473,5.3,0,0,0,0,0,0,3,0,0.3,0.3,0.1,0.4,3,24,4,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.08,0.05,0.08
FRA-Ligue 1,2324,Brest,Jérémy Le Douaron,FRA,FW,25,1998,33,19,1618,18.0,4,0,4,4,0,0,3,0,6.2,6.2,1.0,7.2,48,21,130,0.22,0.0,0.22,0.22,0.22,0.34,0.06,0.4,0.34,0.4
FRA-Ligue 1,2324,Brest,Kamory Doumbia,MLI,MF,20,2003,25,7,879,9.8,6,5,11,6,0,0,1,0,4.2,4.2,0.9,5.0,22,48,43,0.61,0.51,1.13,0.61,1.13,0.43,0.09,0.52,0.43,0.52
FRA-Ligue 1,2324,Brest,Karamoko Dembélé,ENG,"MF,FW",20,2003,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2324,Brest,Kenny Lala,MAD,DF,31,1991,33,33,2970,33.0,2,3,5,2,0,0,7,0,0.5,0.5,3.3,3.8,45,200,98,0.06,0.09,0.15,0.06,0.15,0.01,0.1,0.12,0.01,0.12
FRA-Ligue 1,2324,Brest,Lilian Brassier,FRA,DF,23,1999,30,30,2677,29.7,3,0,3,3,0,0,11,1,1.1,1.1,0.6,1.6,20,121,5,0.1,0.0,0.1,0.1,0.1,0.04,0.02,0.06,0.04,0.06
FRA-Ligue 1,2324,Brest,Luck Zogbé,CIV,DF,18,2005,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2324,Brest,Mahdi Camara,FRA,MF,25,1998,32,26,2020,22.4,7,3,10,6,1,1,7,0,4.9,4.1,3.1,7.1,37,81,129,0.31,0.13,0.45,0.27,0.4,0.22,0.14,0.35,0.18,0.32
FRA-Ligue 1,2324,Brest,Marco Bizot,NED,GK,32,1991,32,32,2876,32.0,0,0,0,0,0,0,3,1,0.0,0.0,0.1,0.1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2324,Brest,Martin Satriano,URU,FW,22,2001,33,21,1864,20.7,4,4,8,4,0,0,4,0,6.1,6.1,2.9,9.0,28,37,121,0.19,0.19,0.39,0.19,0.39,0.29,0.14,0.43,0.29,0.43
FRA-Ligue 1,2324,Brest,Mathias Pereira Lage,POR,"FW,MF",26,1996,30,12,1187,13.2,3,2,5,3,0,0,3,0,3.5,3.5,1.7,5.2,19,23,95,0.23,0.15,0.38,0.23,0.38,0.27,0.13,0.4,0.27,0.4
FRA-Ligue 1,2324,Brest,Pierre Lees-Melou,FRA,MF,30,1993,29,29,2517,28.0,4,0,4,4,0,0,12,1,2.4,2.4,2.4,4.8,51,193,43,0.14,0.0,0.14,0.14,0.14,0.09,0.08,0.17,0.09,0.17
FRA-Ligue 1,2324,Brest,Romain Del Castillo,FRA,FW,27,1996,33,30,2497,27.7,8,8,16,5,3,3,4,0,5.2,2.9,9.9,12.8,101,155,287,0.29,0.29,0.58,0.18,0.47,0.19,0.36,0.55,0.1,0.46
FRA-Ligue 1,2324,Brest,Steve Mounié,BEN,FW,28,1994,32,20,1769,19.7,6,2,8,6,0,0,2,1,8.9,8.9,2.1,11.0,22,25,111,0.31,0.1,0.41,0.31,0.41,0.45,0.11,0.56,0.45,0.56
FRA-Ligue 1,2324,Clermont Foot,Abdellah Baallal,MAR,MF,18,2004,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2324,Clermont Foot,Alan Virginius,FRA,FW,20,2003,14,12,934,10.4,0,2,2,0,0,0,0,0,1.3,1.3,1.5,2.8,22,21,64,0.0,0.19,0.19,0.0,0.19,0.13,0.15,0.27,0.13,0.27
FRA-Ligue 1,2324,Clermont Foot,Alidu Seidu,GHA,DF,23,2000,14,13,1131,12.6,0,1,1,0,0,0,5,1,0.1,0.1,0.7,0.7,16,33,3,0.0,0.08,0.08,0.0,0.08,0.01,0.05,0.06,0.01,0.06
FRA-Ligue 1,2324,Clermont Foot,Andy Pelmard,MAD,DF,23,2000,34,33,2989,33.2,0,0,0,0,0,0,1,0,0.3,0.3,0.6,1.0,39,120,7,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
FRA-Ligue 1,2324,Clermont Foot,Aïman Maurer,MAR,"MF,FW",18,2004,5,0,56,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,2,8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2
FRA-Ligue 1,2324,Clermont Foot,Bilal Boutobba,FRA,"FW,MF",24,1998,27,10,926,10.3,1,1,2,1,0,0,1,0,2.0,2.0,1.7,3.7,38,43,86,0.1,0.1,0.19,0.1,0.19,0.2,0.17,0.36,0.2,0.36
FRA-Ligue 1,2324,Clermont Foot,Cheick Konaté,MLI,DF,19,2004,19,12,1068,11.9,1,1,2,1,0,0,4,0,0.5,0.5,1.6,2.1,22,37,86,0.08,0.08,0.17,0.08,0.17,0.04,0.13,0.18,0.04,0.18
FRA-Ligue 1,2324,Clermont Foot,Chrislain Matsima,FRA,DF,21,2002,14,13,1180,13.1,1,0,1,1,0,0,2,0,0.2,0.2,0.0,0.2,13,45,1,0.08,0.0,0.08,0.08,0.08,0.01,0.0,0.01,0.01,0.01
FRA-Ligue 1,2324,Clermont Foot,Elba Rashani,KVX,"MF,FW",30,1993,24,14,1175,13.1,2,0,2,2,0,0,4,2,2.1,2.1,1.2,3.3,19,22,102,0.15,0.0,0.15,0.15,0.15,0.16,0.09,0.26,0.16,0.26
FRA-Ligue 1,2324,Clermont Foot,Florent Ogier,FRA,DF,34,1989,14,9,943,10.5,1,1,2,1,0,0,1,0,0.6,0.6,0.5,1.1,4,17,0,0.1,0.1,0.19,0.1,0.19,0.06,0.05,0.1,0.06,0.1
FRA-Ligue 1,2324,Clermont Foot,Grejohn Kyei,FRA,FW,27,1995,26,10,1026,11.4,2,1,3,1,1,1,1,0,4.9,4.1,1.2,5.3,12,30,85,0.18,0.09,0.26,0.09,0.18,0.43,0.11,0.54,0.36,0.47
FRA-Ligue 1,2324,Clermont Foot,Habib Keita,MLI,MF,21,2002,27,12,1278,14.2,1,0,1,1,0,0,4,0,0.7,0.7,0.6,1.3,9,53,23,0.07,0.0,0.07,0.07,0.07,0.05,0.05,0.09,0.05,0.09
FRA-Ligue 1,2324,Clermont Foot,Ilhan Fakili,FRA,"MF,FW",17,2006,3,1,94,1.0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,2,4,7,0.0,0.0,0.0,0.0,0.0,0.17,0.03,0.2,0.17,0.2
FRA-Ligue 1,2324,Clermont Foot,Jim Allevinah,GAB,"MF,DF",28,1995,29,22,1861,20.7,2,1,3,2,0,0,1,0,2.6,2.6,1.2,3.8,87,52,120,0.1,0.05,0.15,0.1,0.15,0.12,0.06,0.18,0.12,0.18
FRA-Ligue 1,2324,Clermont Foot,Johan Gastien,FRA,MF,35,1988,28,28,2260,25.1,0,0,0,0,0,0,7,0,0.3,0.3,2.4,2.7,21,168,21,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.11,0.01,0.11
FRA-Ligue 1,2324,Clermont Foot,Joshua M'Bahia,CIV,MF,18,2005,1,0,14,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.0,0.21
FRA-Ligue 1,2324,Clermont Foot,Jérémie Bela,ANG,"MF,FW",30,1993,12,1,203,2.3,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,14,10,33,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.15,0.1,0.15
FRA-Ligue 1,2324,Clermont Foot,Jérémy Jacquet,FRA,DF,18,2005,6,2,253,2.8,0,1,1,0,0,0,0,0,0.2,0.2,0.3,0.5,5,15,4,0.0,0.36,0.36,0.0,0.36,0.08,0.12,0.19,0.08,0.19
FRA-Ligue 1,2324,Clermont Foot,Komnen Andrić,SRB,FW,28,1995,7,1,169,1.9,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,0,5,24,0.0,0.0,0.0,0.0,0.0,0.03,0.1,0.12,0.03,0.12
FRA-Ligue 1,2324,Clermont Foot,Massamba Ndiaye,SEN,GK,21,2001,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2324,Clermont Foot,Mateusz Wieteska,POL,DF,26,1997,2,2,174,1.9,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,0,6,1,0.52,0.0,0.52,0.52,0.52,0.05,0.0,0.05,0.05,0.05
FRA-Ligue 1,2324,Clermont Foot,Maxime Gonalons,FRA,MF,34,1989,21,17,1296,14.4,1,0,1,1,0,0,4,0,0.4,0.4,0.2,0.6,8,81,10,0.07,0.0,0.07,0.07,0.07,0.03,0.01,0.04,0.03,0.04
FRA-Ligue 1,2324,Clermont Foot,Maximiliano Caufriez,BEL,DF,26,1997,20,20,1659,18.4,0,1,1,0,0,0,6,3,0.4,0.4,0.2,0.6,24,61,11,0.0,0.05,0.05,0.0,0.05,0.02,0.01,0.03,0.02,0.03
FRA-Ligue 1,2324,Clermont Foot,Mehdi Zeffane,ALG,"DF,MF",31,1992,23,15,1231,13.7,0,0,0,0,0,0,2,0,1.4,1.4,0.4,1.8,14,53,48,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.13,0.1,0.13
FRA-Ligue 1,2324,Clermont Foot,Mohamed Bouchenna,FRA,"MF,FW",17,2006,2,0,29,0.3,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,0,1,3,0.0,0.0,0.0,0.0,0.0,0.19,0.65,0.85,0.19,0.85
FRA-Ligue 1,2324,Clermont Foot,Mory Diaw,SEN,GK,30,1993,30,30,2700,30.0,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2324,Clermont Foot,Muhammed Cham,AUT,"MF,FW",22,2000,33,29,2554,28.4,8,4,12,4,4,5,4,0,9.4,5.5,3.1,8.7,71,161,142,0.28,0.14,0.42,0.14,0.28,0.33,0.11,0.44,0.19,0.31
FRA-Ligue 1,2324,Clermont Foot,Neto Borges,BRA,DF,26,1996,28,28,2516,28.0,0,1,1,0,0,0,3,1,0.5,0.5,2.8,3.4,58,88,165,0.0,0.04,0.04,0.0,0.04,0.02,0.1,0.12,0.02,0.12
FRA-Ligue 1,2324,Clermont Foot,Shamar Nicholson,JAM,FW,26,1997,26,17,1484,16.5,4,3,7,3,1,2,2,0,5.9,4.4,1.1,5.4,18,33,110,0.24,0.18,0.42,0.18,0.36,0.36,0.07,0.43,0.26,0.33
FRA-Ligue 1,2324,Clermont Foot,Yohann Magnin,FRA,MF,26,1997,31,17,1687,18.7,1,0,1,1,0,0,2,0,1.6,1.6,0.7,2.3,14,71,47,0.05,0.0,0.05,0.05,0.05,0.09,0.04,0.12,0.09,0.12
FRA-Ligue 1,2324,Clermont Foot,Yoël Armougom,FRA,"DF,MF",25,1998,5,2,234,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,6,12,25,0.0,0.0,0.0,0.0,0.0,0.01,0.11,0.12,0.01,0.12
FRA-Ligue 1,2324,Le Havre,Abdoulaye Touré,GUI,MF,29,1994,30,27,2284,25.4,2,0,2,0,2,2,4,0,3.0,1.4,0.9,2.3,22,148,25,0.08,0.0,0.08,0.0,0.0,0.12,0.04,0.15,0.05,0.09
FRA-Ligue 1,2324,Le Havre,Alois Confais,FRA,"MF,FW",26,1996,2,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2324,Le Havre,André Ayew,GHA,FW,33,1989,19,12,1104,12.3,5,0,5,5,0,0,2,1,3.1,3.1,0.8,3.9,14,23,65,0.41,0.0,0.41,0.41,0.41,0.25,0.07,0.32,0.25,0.32
FRA-Ligue 1,2324,Le Havre,Antoine Joujou,FRA,"FW,MF",20,2003,23,6,779,8.7,0,2,2,0,0,0,1,0,1.1,1.1,0.6,1.8,35,22,82,0.0,0.23,0.23,0.0,0.23,0.13,0.07,0.2,0.13,0.2
FRA-Ligue 1,2324,Le Havre,Arouna Sangante,SEN,DF,21,2002,30,30,2687,29.9,0,0,0,0,0,0,8,0,0.9,0.9,1.2,2.1,20,107,27,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07
FRA-Ligue 1,2324,Le Havre,Arthur Desmas,FRA,GK,29,1994,33,33,2970,33.0,0,0,0,0,0,0,2,0,0.0,0.0,0.4,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
FRA-Ligue 1,2324,Le Havre,Christopher Operi,CIV,DF,26,1997,28,28,2445,27.2,3,4,7,3,0,0,6,0,1.2,1.2,4.0,5.1,31,82,111,0.11,0.15,0.26,0.11,0.26,0.04,0.15,0.19,0.04,0.19
FRA-Ligue 1,2324,Le Havre,Daler Kuzyaev,RUS,MF,30,1993,30,24,2090,23.2,2,2,4,2,0,0,1,0,1.8,1.8,1.3,3.2,23,119,97,0.09,0.09,0.17,0.09,0.17,0.08,0.06,0.14,0.08,0.14
FRA-Ligue 1,2324,Le Havre,Elysée Logbo,FRA,FW,19,2004,10,2,248,2.8,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.5,1,2,7,0.0,0.0,0.0,0.0,0.0,0.12,0.04,0.16,0.12,0.16
FRA-Ligue 1,2324,Le Havre,Emmanuel Sabbi,USA,"FW,MF",25,1997,30,18,1584,17.6,5,1,6,3,2,2,5,0,4.1,2.5,1.4,4.0,38,36,101,0.28,0.06,0.34,0.17,0.23,0.23,0.08,0.32,0.14,0.23
FRA-Ligue 1,2324,Le Havre,Etienne Youte Kinkoue,FRA,DF,21,2002,22,22,1941,21.6,0,0,0,0,0,0,1,0,0.4,0.4,0.1,0.4,12,31,3,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
FRA-Ligue 1,2324,Le Havre,Gautier Lloris,FRA,DF,28,1995,31,31,2778,30.9,2,0,2,2,0,0,2,0,2.1,2.1,0.2,2.3,13,105,5,0.06,0.0,0.06,0.06,0.06,0.07,0.01,0.07,0.07,0.07
FRA-Ligue 1,2324,Le Havre,Issa Soumaré,SEN,"FW,MF",22,2000,7,3,237,2.6,0,0,0,0,0,0,0,0,0.4,0.4,0.6,1.0,4,4,18,0.0,0.0,0.0,0.0,0.0,0.14,0.24,0.39,0.14,0.39
FRA-Ligue 1,2324,Le Havre,Josué Casimir,HAI,"FW,DF",21,2001,30,25,2016,22.4,0,5,5,0,0,0,6,0,1.9,1.9,4.3,6.3,59,62,138,0.0,0.22,0.22,0.0,0.22,0.09,0.19,0.28,0.09,0.28
FRA-Ligue 1,2324,Le Havre,Loïc Nego,HUN,"DF,MF",32,1991,28,18,1561,17.3,0,3,3,0,0,0,3,0,1.3,1.3,1.0,2.3,30,64,102,0.0,0.17,0.17,0.0,0.17,0.08,0.06,0.13,0.08,0.13
FRA-Ligue 1,2324,Le Havre,Mathieu Gorgelin,FRA,GK,32,1990,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2324,Le Havre,Mohamed Lamine Bayo,GUI,FW,25,1998,22,16,1389,15.4,5,1,6,3,2,2,4,0,7.2,5.7,0.6,6.2,18,20,115,0.32,0.06,0.39,0.19,0.26,0.47,0.04,0.51,0.37,0.4
FRA-Ligue 1,2324,Le Havre,Nabil Alioui,FRA,"MF,FW",24,1999,18,12,1009,11.2,4,1,5,4,0,0,1,0,2.4,2.4,2.2,4.6,22,43,72,0.36,0.09,0.45,0.36,0.45,0.21,0.19,0.41,0.21,0.41
FRA-Ligue 1,2324,Le Havre,Nolan Mbemba,CGO,MF,28,1995,6,0,22,0.2,1,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0,5,1,4.09,0.0,4.09,4.09,4.09,0.17,0.0,0.17,0.17,0.17
FRA-Ligue 1,2324,Le Havre,Oualid El Hajjam,MAR,"DF,MF",32,1991,13,4,393,4.4,0,0,0,0,0,0,1,0,0.4,0.4,0.9,1.3,7,16,27,0.0,0.0,0.0,0.0,0.0,0.09,0.2,0.29,0.09,0.29
FRA-Ligue 1,2324,Le Havre,Oussama Targhalline,MAR,MF,21,2002,14,12,1025,11.4,0,0,0,0,0,0,4,1,0.2,0.2,0.4,0.6,27,70,15,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05
FRA-Ligue 1,2324,Le Havre,Rassoul Ndiaye,SEN,"MF,FW",21,2001,19,6,526,5.8,0,0,0,0,0,0,4,2,0.2,0.2,0.3,0.5,7,25,16,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.08,0.03,0.08
FRA-Ligue 1,2324,Le Havre,Samuel Grandsir,FRA,"MF,FW",26,1996,23,4,606,6.7,1,1,2,1,0,1,4,2,2.6,1.9,1.2,3.0,22,35,68,0.15,0.15,0.3,0.15,0.3,0.39,0.17,0.57,0.28,0.45
FRA-Ligue 1,2324,Le Havre,Simon Ebonog,CMR,MF,18,2004,4,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2324,Le Havre,Steve Ngoura,FRA,"FW,MF",18,2005,12,1,223,2.5,0,1,1,0,0,0,0,0,0.5,0.5,0.1,0.6,3,9,19,0.0,0.4,0.4,0.0,0.4,0.19,0.03,0.22,0.19,0.22
FRA-Ligue 1,2324,Le Havre,Yassine Kechta,MAR,MF,21,2002,32,21,1849,20.5,2,1,3,2,0,0,4,0,1.6,1.6,2.2,3.8,41,122,67,0.1,0.05,0.15,0.1,0.15,0.08,0.11,0.19,0.08,0.19
FRA-Ligue 1,2324,Le Havre,Yoann Salmier,GUF,DF,30,1992,20,18,1568,17.4,1,1,2,1,0,0,3,0,1.1,1.1,0.7,1.8,8,48,8,0.06,0.06,0.11,0.06,0.11,0.06,0.04,0.1,0.06,0.1
FRA-Ligue 1,2324,Lens,Abdukodir Khusanov,UZB,DF,19,2004,11,9,809,9.0,0,0,0,0,0,0,5,0,0.2,0.2,0.1,0.2,5,23,1,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03
FRA-Ligue 1,2324,Lens,Adrien Thomasson,FRA,MF,29,1993,29,13,1193,13.3,1,2,3,1,0,0,2,1,3.8,3.8,3.9,7.7,20,68,121,0.08,0.15,0.23,0.08,0.23,0.29,0.29,0.58,0.29,0.58
