league,season,game,round,week,day,date,time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,match_report,notes,game_id
GER-Bundesliga,2324,2024-03-16 Union Berlin-Werder Bremen,Bundesliga,26,Sat,2024-03-16,15:30,Union Berlin,1.1,2–1,1.1,Werder Bremen,22012,Stadion An der Alten Försterei,Daniel Schlager,/en/matches/bdb8f06f/Union-Berlin-Werder-Bremen-March-16-2024-Bundesliga,,bdb8f06f
GER-Bundesliga,2324,2024-03-16 Wolfsburg-Augsburg,Bundesliga,26,Sat,2024-03-16,15:30,Wolfsburg,1.3,1–3,0.7,Augsburg,21735,Volkswagen Arena,Timo Gerach,/en/matches/20a7ebf0/Wolfsburg-Augsburg-March-16-2024-Bundesliga,,20a7ebf0
GER-Bundesliga,2324,2024-03-17 Dortmund-Eint Frankfurt,Bundesliga,26,Sun,2024-03-17,17:30,Dortmund,2.3,3–1,0.9,Eint Frankfurt,81365,Signal Iduna Park,Tobias Stieler,/en/matches/fc260c9c/Dortmund-Eintracht-Frankfurt-March-17-2024-Bundesliga,,fc260c9c
GER-Bundesliga,2324,2024-03-17 Freiburg-Leverkusen,Bundesliga,26,Sun,2024-03-17,15:30,Freiburg,0.9,2–3,2.3,Leverkusen,34700,Europa-Park Stadion,Harm Osmers,/en/matches/5b15a938/Freiburg-Bayer-Leverkusen-March-17-2024-Bundesliga,,5b15a938
GER-Bundesliga,2324,2024-03-30 Bayern Munich-Dortmund,Bundesliga,27,Sat,2024-03-30,18:30,Bayern Munich,1.5,0–2,0.9,Dortmund,75000,Allianz Arena,Harm Osmers,/en/matches/2214f825/Der-Klassiker-Bayern-Munich-Dortmund-March-30-2024-Bundesliga,,2214f825
GER-Bundesliga,2324,2024-03-30 Eint Frankfurt-Union Berlin,Bundesliga,27,Sat,2024-03-30,15:30,Eint Frankfurt,1.0,0–0,1.5,Union Berlin,57100,Deutsche Bank Park,Marco Fritz,/en/matches/2c607fee/Eintracht-Frankfurt-Union-Berlin-March-30-2024-Bundesliga,,2c607fee
GER-Bundesliga,2324,2024-03-30 Gladbach-Freiburg,Bundesliga,27,Sat,2024-03-30,15:30,Gladbach,1.5,0–3,1.7,Freiburg,53259,Stadion im Borussia-Park,Christian Dingert,/en/matches/ec7eb5c4/Monchengladbach-Freiburg-March-30-2024-Bundesliga,,ec7eb5c4
GER-Bundesliga,2324,2024-03-30 Leverkusen-Hoffenheim,Bundesliga,27,Sat,2024-03-30,15:30,Leverkusen,3.1,2–1,0.8,Hoffenheim,30210,BayArena,Deniz Aytekin,/en/matches/c6837308/Bayer-Leverkusen-Hoffenheim-March-30-2024-Bundesliga,,c6837308
GER-Bundesliga,2324,2024-03-30 RB Leipzig-Mainz 05,Bundesliga,27,Sat,2024-03-30,15:30,RB Leipzig,2.5,0–0,0.9,Mainz 05,44813,Red Bull Arena,Frank Willenborg,/en/matches/bd8a352b/RB-Leipzig-Mainz-05-March-30-2024-Bundesliga,,bd8a352b
GER-Bundesliga,2324,2024-03-30 Werder Bremen-Wolfsburg,Bundesliga,27,Sat,2024-03-30,15:30,Werder Bremen,0.5,0–2,2.3,Wolfsburg,41500,Wohninvest Weserstadion,Sascha Stegemann,/en/matches/14145f04/Werder-Bremen-Wolfsburg-March-30-2024-Bundesliga,,14145f04
GER-Bundesliga,2324,2024-03-31 Augsburg-Köln,Bundesliga,27,Sun,2024-03-31,15:30,Augsburg,2.2,1–1,1.3,Köln,37660,WWK Arena,Sören Storks,/en/matches/01fc81d2/Augsburg-Koln-March-31-2024-Bundesliga,,01fc81d2
GER-Bundesliga,2324,2024-03-31 Bochum-Darmstadt 98,Bundesliga,27,Sun,2024-03-31,19:30,Bochum,1.8,2–2,0.9,Darmstadt 98,25023,Vonovia Ruhrstadion,Sven Jablonski,/en/matches/9a5b5b37/Bochum-Darmstadt-98-March-31-2024-Bundesliga,,9a5b5b37
GER-Bundesliga,2324,2024-03-31 Stuttgart-Heidenheim,Bundesliga,27,Sun,2024-03-31,17:30,Stuttgart,3.0,3–3,1.3,Heidenheim,60000,MHPArena,Felix Zwayer,/en/matches/c2bf703c/Stuttgart-Heidenheim-March-31-2024-Bundesliga,,c2bf703c
GER-Bundesliga,2324,2024-04-05 Eint Frankfurt-Werder Bremen,Bundesliga,28,Fri,2024-04-05,20:30,Eint Frankfurt,2.1,1–1,1.6,Werder Bremen,58000,Deutsche Bank Park,Robert Hartmann,/en/matches/d488395d/Eintracht-Frankfurt-Werder-Bremen-April-5-2024-Bundesliga,,d488395d
GER-Bundesliga,2324,2024-04-06 Dortmund-Stuttgart,Bundesliga,28,Sat,2024-04-06,18:30,Dortmund,2.5,0–1,1.6,Stuttgart,81365,Signal Iduna Park,Matthias Jöllenbeck,/en/matches/7f40218d/Dortmund-Stuttgart-April-6-2024-Bundesliga,,7f40218d
GER-Bundesliga,2324,2024-04-06 Freiburg-RB Leipzig,Bundesliga,28,Sat,2024-04-06,15:30,Freiburg,1.6,1–4,2.3,RB Leipzig,33200,Europa-Park Stadion,Daniel Siebert,/en/matches/007c65cc/Freiburg-RB-Leipzig-April-6-2024-Bundesliga,,007c65cc
GER-Bundesliga,2324,2024-04-06 Heidenheim-Bayern Munich,Bundesliga,28,Sat,2024-04-06,15:30,Heidenheim,1.4,3–2,1.9,Bayern Munich,15000,Voith-Arena,Robert Schröder,/en/matches/f162ca67/Heidenheim-Bayern-Munich-April-6-2024-Bundesliga,,f162ca67
GER-Bundesliga,2324,2024-04-06 Köln-Bochum,Bundesliga,28,Sat,2024-04-06,15:30,Köln,1.0,2–1,0.6,Bochum,50000,RheinEnergieSTADION,Tobias Welz,/en/matches/d8652581/Koln-Bochum-April-6-2024-Bundesliga,,d8652581
GER-Bundesliga,2324,2024-04-06 Mainz 05-Darmstadt 98,Bundesliga,28,Sat,2024-04-06,15:30,Mainz 05,3.6,4–0,0.5,Darmstadt 98,33000,Mewa Arena,Daniel Schlager,/en/matches/d905f8cf/Mainz-05-Darmstadt-98-April-6-2024-Bundesliga,,d905f8cf
GER-Bundesliga,2324,2024-04-06 Union Berlin-Leverkusen,Bundesliga,28,Sat,2024-04-06,15:30,Union Berlin,0.3,0–1,2.8,Leverkusen,22012,Stadion An der Alten Försterei,Benjamin Brand,/en/matches/8d50a0dc/Union-Berlin-Bayer-Leverkusen-April-6-2024-Bundesliga,,8d50a0dc
GER-Bundesliga,2324,2024-04-07 Hoffenheim-Augsburg,Bundesliga,28,Sun,2024-04-07,15:30,Hoffenheim,1.8,3–1,1.2,Augsburg,28881,PreZero Arena,Florian Exner,/en/matches/55760d88/Hoffenheim-Augsburg-April-7-2024-Bundesliga,,55760d88
GER-Bundesliga,2324,2024-04-07 Wolfsburg-Gladbach,Bundesliga,28,Sun,2024-04-07,17:30,Wolfsburg,1.2,1–3,1.1,Gladbach,26105,Volkswagen Arena,Bastian Dankert,/en/matches/48bbbaa4/Wolfsburg-Monchengladbach-April-7-2024-Bundesliga,,48bbbaa4
GER-Bundesliga,2324,2024-04-12 Augsburg-Union Berlin,Bundesliga,29,Fri,2024-04-12,20:30,Augsburg,1.6,2–0,1.6,Union Berlin,29731,WWK Arena,Tobias Stieler,/en/matches/77277650/Augsburg-Union-Berlin-April-12-2024-Bundesliga,,77277650
GER-Bundesliga,2324,2024-04-13 Bayern Munich-Köln,Bundesliga,29,Sat,2024-04-13,15:30,Bayern Munich,2.2,2–0,0.9,Köln,75000,Allianz Arena,Frank Willenborg,/en/matches/40ea8291/Bayern-Munich-Koln-April-13-2024-Bundesliga,,40ea8291
GER-Bundesliga,2324,2024-04-13 Bochum-Heidenheim,Bundesliga,29,Sat,2024-04-13,15:30,Bochum,1.2,1–1,1.1,Heidenheim,24414,Vonovia Ruhrstadion,Patrick Ittrich,/en/matches/402ab1ff/Bochum-Heidenheim-April-13-2024-Bundesliga,,402ab1ff
GER-Bundesliga,2324,2024-04-13 Gladbach-Dortmund,Bundesliga,29,Sat,2024-04-13,15:30,Gladbach,1.1,1–2,1.3,Dortmund,54042,Stadion im Borussia-Park,Florian Badstübner,/en/matches/37ed39d6/Monchengladbach-Dortmund-April-13-2024-Bundesliga,,37ed39d6
GER-Bundesliga,2324,2024-04-13 Mainz 05-Hoffenheim,Bundesliga,29,Sat,2024-04-13,15:30,Mainz 05,2.1,4–1,0.5,Hoffenheim,31000,Mewa Arena,Felix Zwayer,/en/matches/395983e2/Mainz-05-Hoffenheim-April-13-2024-Bundesliga,,395983e2
GER-Bundesliga,2324,2024-04-13 RB Leipzig-Wolfsburg,Bundesliga,29,Sat,2024-04-13,15:30,RB Leipzig,1.3,3–0,0.4,Wolfsburg,45858,Red Bull Arena,Christian Dingert,/en/matches/dc48a914/RB-Leipzig-Wolfsburg-April-13-2024-Bundesliga,,dc48a914
GER-Bundesliga,2324,2024-04-13 Stuttgart-Eint Frankfurt,Bundesliga,29,Sat,2024-04-13,18:30,Stuttgart,1.2,3–0,0.6,Eint Frankfurt,60000,MHPArena,Deniz Aytekin,/en/matches/50a48ffc/Stuttgart-Eintracht-Frankfurt-April-13-2024-Bundesliga,,50a48ffc
GER-Bundesliga,2324,2024-04-14 Darmstadt 98-Freiburg,Bundesliga,29,Sun,2024-04-14,15:30,Darmstadt 98,1.1,0–1,0.9,Freiburg,17810,Merck-Stadion am Böllenfalltor,Sascha Stegemann,/en/matches/4cb378dd/Darmstadt-98-Freiburg-April-14-2024-Bundesliga,,4cb378dd
GER-Bundesliga,2324,2024-04-14 Leverkusen-Werder Bremen,Bundesliga,29,Sun,2024-04-14,17:30,Leverkusen,3.2,5–0,0.7,Werder Bremen,30210,BayArena,Harm Osmers,/en/matches/995e3537/Bayer-Leverkusen-Werder-Bremen-April-14-2024-Bundesliga,,995e3537
GER-Bundesliga,2324,2024-04-19 Eint Frankfurt-Augsburg,Bundesliga,30,Fri,2024-04-19,20:30,Eint Frankfurt,1.8,3–1,0.5,Augsburg,57600,Deutsche Bank Park,Martin Petersen,/en/matches/7e121aaa/Eintracht-Frankfurt-Augsburg-April-19-2024-Bundesliga,,7e121aaa
GER-Bundesliga,2324,2024-04-20 Heidenheim-RB Leipzig,Bundesliga,30,Sat,2024-04-20,15:30,Heidenheim,1.0,1–2,1.8,RB Leipzig,15000,Voith-Arena,Tobias Welz,/en/matches/421566c1/Heidenheim-RB-Leipzig-April-20-2024-Bundesliga,,421566c1
GER-Bundesliga,2324,2024-04-20 Hoffenheim-Gladbach,Bundesliga,30,Sat,2024-04-20,15:30,Hoffenheim,2.3,4–3,1.0,Gladbach,26078,PreZero Arena,Sören Storks,/en/matches/b0db8bc6/Hoffenheim-Monchengladbach-April-20-2024-Bundesliga,,b0db8bc6
GER-Bundesliga,2324,2024-04-20 Köln-Darmstadt 98,Bundesliga,30,Sat,2024-04-20,15:30,Köln,1.0,0–2,1.8,Darmstadt 98,50000,RheinEnergieSTADION,Matthias Jöllenbeck,/en/matches/c2a328c8/Koln-Darmstadt-98-April-20-2024-Bundesliga,,c2a328c8
GER-Bundesliga,2324,2024-04-20 Union Berlin-Bayern Munich,Bundesliga,30,Sat,2024-04-20,18:30,Union Berlin,1.4,1–5,1.4,Bayern Munich,22012,Stadion An der Alten Försterei,Sven Jablonski,/en/matches/35d42e43/Union-Berlin-Bayern-Munich-April-20-2024-Bundesliga,,35d42e43
GER-Bundesliga,2324,2024-04-20 Wolfsburg-Bochum,Bundesliga,30,Sat,2024-04-20,15:30,Wolfsburg,0.8,1–0,1.3,Bochum,26327,Volkswagen Arena,Tobias Reichel,/en/matches/12980c2d/Wolfsburg-Bochum-April-20-2024-Bundesliga,,12980c2d
GER-Bundesliga,2324,2024-04-21 Dortmund-Leverkusen,Bundesliga,30,Sun,2024-04-21,17:30,Dortmund,0.5,1–1,1.1,Leverkusen,81365,Signal Iduna Park,Daniel Siebert,/en/matches/24b5202b/Dortmund-Bayer-Leverkusen-April-21-2024-Bundesliga,,24b5202b
GER-Bundesliga,2324,2024-04-21 Freiburg-Mainz 05,Bundesliga,30,Sun,2024-04-21,19:30,Freiburg,1.1,1–1,1.0,Mainz 05,34300,Europa-Park Stadion,Marco Fritz,/en/matches/f477f432/Freiburg-Mainz-05-April-21-2024-Bundesliga,,f477f432
GER-Bundesliga,2324,2024-04-21 Werder Bremen-Stuttgart,Bundesliga,30,Sun,2024-04-21,15:30,Werder Bremen,1.5,2–1,2.2,Stuttgart,42100,Wohninvest Weserstadion,Robert Schröder,/en/matches/c8030035/Werder-Bremen-Stuttgart-April-21-2024-Bundesliga,,c8030035
GER-Bundesliga,2324,2024-04-26 Bochum-Hoffenheim,Bundesliga,31,Fri,2024-04-26,20:30,Bochum,3.2,3–2,1.0,Hoffenheim,24300,Vonovia Ruhrstadion,Tobias Stieler,/en/matches/f6908cfc/Bochum-Hoffenheim-April-26-2024-Bundesliga,,f6908cfc
GER-Bundesliga,2324,2024-04-27 Augsburg-Werder Bremen,Bundesliga,31,Sat,2024-04-27,15:30,Augsburg,0.6,0–3,2.0,Werder Bremen,30660,WWK Arena,Tobias Welz,/en/matches/308f90b7/Augsburg-Werder-Bremen-April-27-2024-Bundesliga,,308f90b7
GER-Bundesliga,2324,2024-04-27 Bayern Munich-Eint Frankfurt,Bundesliga,31,Sat,2024-04-27,15:30,Bayern Munich,3.3,2–1,0.5,Eint Frankfurt,75000,Allianz Arena,Daniel Schlager,/en/matches/33de3608/Bayern-Munich-Eintracht-Frankfurt-April-27-2024-Bundesliga,,33de3608
GER-Bundesliga,2324,2024-04-27 Freiburg-Wolfsburg,Bundesliga,31,Sat,2024-04-27,15:30,Freiburg,2.2,1–2,0.5,Wolfsburg,32800,Europa-Park Stadion,Frank Willenborg,/en/matches/73187673/Freiburg-Wolfsburg-April-27-2024-Bundesliga,,73187673
GER-Bundesliga,2324,2024-04-27 Leverkusen-Stuttgart,Bundesliga,31,Sat,2024-04-27,18:30,Leverkusen,1.4,2–2,1.7,Stuttgart,30210,BayArena,Felix Zwayer,/en/matches/275b46ad/Bayer-Leverkusen-Stuttgart-April-27-2024-Bundesliga,,275b46ad
GER-Bundesliga,2324,2024-04-27 RB Leipzig-Dortmund,Bundesliga,31,Sat,2024-04-27,15:30,RB Leipzig,2.6,4–1,1.6,Dortmund,47069,Red Bull Arena,Deniz Aytekin,/en/matches/9813cba6/RB-Leipzig-Dortmund-April-27-2024-Bundesliga,,9813cba6
GER-Bundesliga,2324,2024-04-28 Darmstadt 98-Heidenheim,Bundesliga,31,Sun,2024-04-28,19:30,Darmstadt 98,0.7,0–1,1.6,Heidenheim,17416,Merck-Stadion am Böllenfalltor,Bastian Dankert,/en/matches/3534834b/Darmstadt-98-Heidenheim-April-28-2024-Bundesliga,,3534834b
GER-Bundesliga,2324,2024-04-28 Gladbach-Union Berlin,Bundesliga,31,Sun,2024-04-28,15:30,Gladbach,0.9,0–0,1.0,Union Berlin,53723,Stadion im Borussia-Park,Sascha Stegemann,/en/matches/186f2bd2/Monchengladbach-Union-Berlin-April-28-2024-Bundesliga,,186f2bd2
GER-Bundesliga,2324,2024-04-28 Mainz 05-Köln,Bundesliga,31,Sun,2024-04-28,17:30,Mainz 05,1.6,1–1,2.5,Köln,33305,Mewa Arena,Benjamin Brand,/en/matches/294cb583/Mainz-05-Koln-April-28-2024-Bundesliga,,294cb583
GER-Bundesliga,2324,2024-05-03 Hoffenheim-RB Leipzig,Bundesliga,32,Fri,2024-05-03,20:30,Hoffenheim,1.6,1–1,0.8,RB Leipzig,25066,PreZero Arena,Harm Osmers,/en/matches/0c04e055/Hoffenheim-RB-Leipzig-May-3-2024-Bundesliga,,0c04e055
GER-Bundesliga,2324,2024-05-04 Dortmund-Augsburg,Bundesliga,32,Sat,2024-05-04,15:30,Dortmund,4.0,5–1,2.5,Augsburg,81365,Signal Iduna Park,Robert Schröder,/en/matches/973a53e2/Dortmund-Augsburg-May-4-2024-Bundesliga,,973a53e2
GER-Bundesliga,2324,2024-05-04 Köln-Freiburg,Bundesliga,32,Sat,2024-05-04,18:30,Köln,0.9,0–0,0.8,Freiburg,50000,RheinEnergieSTADION,Sören Storks,/en/matches/90f8e14b/Koln-Freiburg-May-4-2024-Bundesliga,,90f8e14b
GER-Bundesliga,2324,2024-05-04 Stuttgart-Bayern Munich,Bundesliga,32,Sat,2024-05-04,15:30,Stuttgart,1.8,3–1,1.7,Bayern Munich,60000,MHPArena,Tobias Welz,/en/matches/38c2e1c6/Stuttgart-Bayern-Munich-May-4-2024-Bundesliga,,38c2e1c6
GER-Bundesliga,2324,2024-05-04 Werder Bremen-Gladbach,Bundesliga,32,Sat,2024-05-04,15:30,Werder Bremen,1.4,2–2,1.9,Gladbach,42100,Wohninvest Weserstadion,Timo Gerach,/en/matches/4e276e61/Werder-Bremen-Monchengladbach-May-4-2024-Bundesliga,,4e276e61
GER-Bundesliga,2324,2024-05-04 Wolfsburg-Darmstadt 98,Bundesliga,32,Sat,2024-05-04,15:30,Wolfsburg,2.2,3–0,0.4,Darmstadt 98,23108,Volkswagen Arena,Robert Hartmann,/en/matches/d460a027/Wolfsburg-Darmstadt-98-May-4-2024-Bundesliga,,d460a027
GER-Bundesliga,2324,2024-05-05 Eint Frankfurt-Leverkusen,Bundesliga,32,Sun,2024-05-05,17:30,Eint Frankfurt,1.9,1–5,2.7,Leverkusen,58000,Deutsche Bank Park,Christian Dingert,/en/matches/20542574/Eintracht-Frankfurt-Bayer-Leverkusen-May-5-2024-Bundesliga,,20542574
GER-Bundesliga,2324,2024-05-05 Heidenheim-Mainz 05,Bundesliga,32,Sun,2024-05-05,19:30,Heidenheim,0.9,1–1,1.4,Mainz 05,15000,Voith-Arena,Sven Jablonski,/en/matches/61a6652f/Heidenheim-Mainz-05-May-5-2024-Bundesliga,,61a6652f
GER-Bundesliga,2324,2024-05-05 Union Berlin-Bochum,Bundesliga,32,Sun,2024-05-05,15:30,Union Berlin,0.9,3–4,1.4,Bochum,22012,Stadion An der Alten Försterei,Marco Fritz,/en/matches/1956c53e/Union-Berlin-Bochum-May-5-2024-Bundesliga,,1956c53e
GER-Bundesliga,2324,2024-05-10 Augsburg-Stuttgart,Bundesliga,33,Fri,2024-05-10,20:30,Augsburg,0.6,0–1,1.9,Stuttgart,30660,WWK Arena,Patrick Ittrich,/en/matches/479d1417/Augsburg-Stuttgart-May-10-2024-Bundesliga,,479d1417
GER-Bundesliga,2324,2024-05-11 Freiburg-Heidenheim,Bundesliga,33,Sat,2024-05-11,15:30,Freiburg,1.5,1–1,0.7,Heidenheim,34700,Europa-Park Stadion,Daniel Siebert,/en/matches/9fe2f393/Freiburg-Heidenheim-May-11-2024-Bundesliga,,9fe2f393
GER-Bundesliga,2324,2024-05-11 Gladbach-Eint Frankfurt,Bundesliga,33,Sat,2024-05-11,15:30,Gladbach,0.4,1–1,1.5,Eint Frankfurt,54042,Stadion im Borussia-Park,Robert Schröder,/en/matches/f60ad969/Monchengladbach-Eintracht-Frankfurt-May-11-2024-Bundesliga,,f60ad969
GER-Bundesliga,2324,2024-05-11 Köln-Union Berlin,Bundesliga,33,Sat,2024-05-11,15:30,Köln,3.1,3–2,1.6,Union Berlin,50000,RheinEnergieSTADION,Deniz Aytekin,/en/matches/1d97656d/Koln-Union-Berlin-May-11-2024-Bundesliga,,1d97656d
GER-Bundesliga,2324,2024-05-11 Mainz 05-Dortmund,Bundesliga,33,Sat,2024-05-11,18:30,Mainz 05,2.1,3–0,0.4,Dortmund,33305,Mewa Arena,Tobias Stieler,/en/matches/23d95a33/Mainz-05-Dortmund-May-11-2024-Bundesliga,,23d95a33
GER-Bundesliga,2324,2024-05-11 RB Leipzig-Werder Bremen,Bundesliga,33,Sat,2024-05-11,15:30,RB Leipzig,1.4,1–1,1.1,Werder Bremen,47069,Red Bull Arena,Sascha Stegemann,/en/matches/fbb2b015/RB-Leipzig-Werder-Bremen-May-11-2024-Bundesliga,,fbb2b015
GER-Bundesliga,2324,2024-05-12 Bayern Munich-Wolfsburg,Bundesliga,33,Sun,2024-05-12,17:30,Bayern Munich,0.3,2–0,0.2,Wolfsburg,75000,Allianz Arena,Bastian Dankert,/en/matches/22e38eb5/Bayern-Munich-Wolfsburg-May-12-2024-Bundesliga,,22e38eb5
GER-Bundesliga,2324,2024-05-12 Bochum-Leverkusen,Bundesliga,33,Sun,2024-05-12,19:30,Bochum,0.3,0–5,4.2,Leverkusen,26000,Vonovia Ruhrstadion,Benjamin Brand,/en/matches/722f0a3e/Bochum-Bayer-Leverkusen-May-12-2024-Bundesliga,,722f0a3e
GER-Bundesliga,2324,2024-05-12 Darmstadt 98-Hoffenheim,Bundesliga,33,Sun,2024-05-12,15:30,Darmstadt 98,0.6,0–6,3.3,Hoffenheim,17810,Merck-Stadion am Böllenfalltor,Florian Badstübner,/en/matches/27a15c2e/Darmstadt-98-Hoffenheim-May-12-2024-Bundesliga,,27a15c2e
GER-Bundesliga,2324,2024-05-18 Dortmund-Darmstadt 98,Bundesliga,34,Sat,2024-05-18,15:30,Dortmund,2.6,4–0,0.3,Darmstadt 98,81365,Signal Iduna Park,Daniel Siebert,/en/matches/14f21084/Dortmund-Darmstadt-98-May-18-2024-Bundesliga,,14f21084
GER-Bundesliga,2324,2024-05-18 Eint Frankfurt-RB Leipzig,Bundesliga,34,Sat,2024-05-18,15:30,Eint Frankfurt,2.1,2–2,1.6,RB Leipzig,57500,Deutsche Bank Park,Felix Zwayer,/en/matches/f7159f33/Eintracht-Frankfurt-RB-Leipzig-May-18-2024-Bundesliga,,f7159f33
GER-Bundesliga,2324,2024-05-18 Heidenheim-Köln,Bundesliga,34,Sat,2024-05-18,15:30,Heidenheim,1.0,4–1,2.3,Köln,15000,Voith-Arena,Tobias Welz,/en/matches/f0787a6c/Heidenheim-Koln-May-18-2024-Bundesliga,,f0787a6c
GER-Bundesliga,2324,2024-05-18 Hoffenheim-Bayern Munich,Bundesliga,34,Sat,2024-05-18,15:30,Hoffenheim,1.8,4–2,1.5,Bayern Munich,30150,PreZero Arena,Marco Fritz,/en/matches/250e8184/Hoffenheim-Bayern-Munich-May-18-2024-Bundesliga,,250e8184
GER-Bundesliga,2324,2024-05-18 Leverkusen-Augsburg,Bundesliga,34,Sat,2024-05-18,15:30,Leverkusen,2.4,2–1,1.2,Augsburg,30210,BayArena,Matthias Jöllenbeck,/en/matches/8b525565/Bayer-Leverkusen-Augsburg-May-18-2024-Bundesliga,,8b525565
GER-Bundesliga,2324,2024-05-18 Stuttgart-Gladbach,Bundesliga,34,Sat,2024-05-18,15:30,Stuttgart,1.6,4–0,1.3,Gladbach,60000,MHPArena,Daniel Schlager,/en/matches/229aab5e/Stuttgart-Monchengladbach-May-18-2024-Bundesliga,,229aab5e
GER-Bundesliga,2324,2024-05-18 Union Berlin-Freiburg,Bundesliga,34,Sat,2024-05-18,15:30,Union Berlin,2.3,2–1,1.0,Freiburg,22012,Stadion An der Alten Försterei,Christian Dingert,/en/matches/0a7a794b/Union-Berlin-Freiburg-May-18-2024-Bundesliga,,0a7a794b
GER-Bundesliga,2324,2024-05-18 Werder Bremen-Bochum,Bundesliga,34,Sat,2024-05-18,15:30,Werder Bremen,3.0,4–1,2.1,Bochum,42100,Wohninvest Weserstadion,Martin Petersen,/en/matches/0c2b0305/Werder-Bremen-Bochum-May-18-2024-Bundesliga,,0c2b0305
GER-Bundesliga,2324,2024-05-18 Wolfsburg-Mainz 05,Bundesliga,34,Sat,2024-05-18,15:30,Wolfsburg,0.8,1–3,1.8,Mainz 05,26627,Volkswagen Arena,Frank Willenborg,/en/matches/31be20b7/Wolfsburg-Mainz-05-May-18-2024-Bundesliga,,31be20b7
GER-Bundesliga,2324,2024-05-23 Bochum-Düsseldorf,German 1/2 Relegation/Promotion play-offs,,Thu,2024-05-23,20:30,Bochum,,0–3,,Düsseldorf,26000,Vonovia Ruhrstadion,Robert Schröder,/en/matches/9156fa34/Bochum-Dusseldorf-May-23-2024-German-12-RelegationPromotion-play-offs,Leg 1 of 2,9156fa34
GER-Bundesliga,2324,2024-05-27 Düsseldorf-Bochum,German 1/2 Relegation/Promotion play-offs,,Mon,2024-05-27,20:30,Düsseldorf,,(5) 0–3 (6),,Bochum,51500,Merkur Spielarena,Deniz Aytekin,/en/matches/723ffa45/Dusseldorf-Bochum-May-27-2024-German-12-RelegationPromotion-play-offs,Leg 2 of 2; Bochum won; Bochum won on penalty kicks following extra time,723ffa45
